accepted_prefix_tokens.ci95_high,accepted_prefix_tokens.ci95_low,accepted_prefix_tokens.mean,accepted_prefix_tokens.median,accepted_prefix_tokens.n,accepted_prefix_tokens.p25,accepted_prefix_tokens.p75,accepted_prefix_tokens.std,actual_visual_tokens.ci95_high,actual_visual_tokens.ci95_low,actual_visual_tokens.mean,actual_visual_tokens.median,actual_visual_tokens.n,actual_visual_tokens.p25,actual_visual_tokens.p75,actual_visual_tokens.std,draft_tree_prefill_seconds.ci95_high,draft_tree_prefill_seconds.ci95_low,draft_tree_prefill_seconds.mean,draft_tree_prefill_seconds.median,draft_tree_prefill_seconds.n,draft_tree_prefill_seconds.p25,draft_tree_prefill_seconds.p75,draft_tree_prefill_seconds.std,end_to_end_seconds.ci95_high,end_to_end_seconds.ci95_low,end_to_end_seconds.mean,end_to_end_seconds.median,end_to_end_seconds.n,end_to_end_seconds.p25,end_to_end_seconds.p75,end_to_end_seconds.std,end_to_end_speedup.ci95_high,end_to_end_speedup.ci95_low,end_to_end_speedup.mean,end_to_end_speedup.median,end_to_end_speedup.n,end_to_end_speedup.p25,end_to_end_speedup.p75,end_to_end_speedup.std,lossless.ci95_high,lossless.ci95_low,lossless.mean,lossless.median,lossless.n,lossless.p25,lossless.p75,lossless.std,rows,sample_count,series_id,verification_seconds.ci95_high,verification_seconds.ci95_low,verification_seconds.mean,verification_seconds.median,verification_seconds.n,verification_seconds.p25,verification_seconds.p75,verification_seconds.std,visual_tokens
2.536445746172534,2.3650646370672854,2.4491058098094753,2.4312992943129927,24,2.3200280112044815,2.5666666666666664,0.22039957483437608,569.0,564.0,566.5,572.0,24,560.0,572.0,6.107728532448618,0.3350826380832586,0.32369568454062875,0.3294254047020028,0.32739389315247536,24,0.31950807059183717,0.34008745942264795,0.014695739110138661,8.796238388974839,6.018570944661042,7.316604723067333,6.1025702357292175,24,4.69621353270486,8.877216756809503,3.777123237479101,0.7432113471407525,0.7093363798656902,0.7264600380570893,0.7301774280291662,24,0.7003106916092828,0.751829263924461,0.041777600540693155,1.0,1.0,1.0,1.0,24,1.0,1.0,0.0,24,24,msd_keep_visual,8.561518428059447,5.549215788925843,6.9735181695626425,5.745694890618324,24,4.349307663273066,8.523548803757876,3.780442102593419,400
2.7491444919132872,2.557238928830377,2.6536220875853243,2.566239316239316,26,2.475,2.8502673796791447,0.24878842613836485,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.3417039278249901,0.3181163477729289,0.3289931339140122,0.3198183812201023,26,0.31344462977722287,0.3382079848088324,0.03212161392252967,7.9621737578239005,5.482175946959223,6.657088187523186,6.131969213485718,26,4.353797942399979,7.889096747152507,3.2767033379230526,0.787531068536556,0.7440412511693236,0.7655269486816635,0.7512972245661764,26,0.7176112239627853,0.8103500219824653,0.05948007201679612,1.0,1.0,1.0,1.0,26,1.0,1.0,0.0,26,26,msd_remove_all,7.624816466185551,5.180952111228656,6.3152567984966135,5.774698971770704,26,4.033521892502904,7.5320845283567905,3.2763129666855684,400
1.772875757779653,1.47157669682563,1.6115809893076205,1.5434609250398723,24,1.2648437499999998,1.8815476190476192,0.3787050045475864,3037.382291666667,2928.9166666666665,2984.4583333333335,2912.0,24,2912.0,3128.0,137.83638037043482,1.338525450260689,1.2792346039670521,1.3107462853658944,1.3128355890512466,24,1.2829452147707343,1.3537134579382837,0.07371087074709744,18.18891181916309,12.25488262808455,15.130691692543527,11.312358400784433,24,9.160998161882162,23.06306311348453,7.838256078499561,0.7205878331786775,0.6631454542714137,0.6906496642232578,0.6918221472742124,24,0.6374581353033717,0.7368895189092786,0.07280677814561885,1.0,1.0,1.0,1.0,24,1.0,1.0,0.0,24,24,msd_keep_visual,17.046730265681013,10.856429354997818,13.80491205281578,9.957353994250298,24,7.824891955591738,21.808517365716398,7.815296330223393,3000
3.44728621338468,2.8925174242688354,3.159623656861526,2.891891891891892,27,2.5533216783216783,3.9,0.7499347846834169,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,1.2945230624845459,1.2424523528717044,1.2690640102933954,1.2817938309162855,27,1.230775261297822,1.3182932371273637,0.0704525378302503,11.060740944839734,7.865461217413691,9.38403339345974,7.374491369351745,27,5.940442323684692,14.314989720471203,4.324084640845537,1.1067265892483493,0.9890497524689073,1.0470062382276042,0.9800638424230858,27,0.9126612543099325,1.2139833004248914,0.16641463690688305,1.0,1.0,1.0,1.0,27,1.0,1.0,0.0,27,27,msd_remove_all,9.771047154826078,6.608722494635731,8.102095610013714,6.07981731928885,27,4.706987434066832,13.003696199506521,4.292083190189518,3000
1.54071490945974,1.2798399829149512,1.4067538899158978,1.4360512129380054,28,1.117125,1.6068297185048455,0.36219895631680327,13269.194642857143,12761.760714285714,13020.32142857143,12626.0,28,12512.0,13728.0,712.2079416268833,6.068200635362882,5.786124472697598,5.923609497025609,5.805423483252525,28,5.625195465050638,6.30361392442137,0.40093143625230243,40.30782709526164,31.272794163662805,35.94088510463813,41.79863534960896,28,30.559908924624324,44.00843279110268,12.34118451302806,0.9773398573959249,0.9123221422815212,0.944333908833579,0.9453765735959428,28,0.8936697912335093,0.9946189921190354,0.09057717279253392,1.0,1.0,1.0,1.0,28,1.0,1.0,0.0,28,28,msd_keep_visual,34.15602931031192,25.432563678878694,29.99626565870962,35.61606077849865,28,25.012535551097244,38.08296789834276,12.15234694715867,13000
4.014205795531088,3.444312948430578,3.731401931110239,3.8857142857142857,25,3.4017094017094016,4.078431372549019,0.7251937322982988,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,5.8868255098573865,5.578351166347042,5.734750076085329,5.582902539521456,25,5.440243711695075,6.175239412114024,0.403021828224691,22.501155252065505,17.9076220552586,20.33994905821979,22.812011009082198,25,20.612782161682844,23.98985567316413,5.948665729695201,1.7146295076785902,1.5515737456882253,1.6348568864092772,1.7153570271602685,25,1.5838455537291636,1.7562085373484402,0.21600508198694243,1.0,1.0,1.0,1.0,25,1.0,1.0,0.0,25,25,msd_remove_all,16.72191130290739,12.26822481271811,14.592225632593035,17.31720561720431,25,15.052125530317426,18.098770834505558,5.716264697131429,13000
1.4357929585228024,1.1407047089283544,1.2789126660794206,1.2946428571428572,25,1.0,1.397196261682243,0.39299819408471337,26576.316,25452.215,26004.16,25024.0,25,25024.0,27456.0,1488.1347015643444,14.70565998902358,13.758039224013686,14.227572563141585,13.655780274420977,25,13.079423973336816,15.536623483523726,1.2183230656606951,63.655826678564765,48.00089033135213,56.18213924497366,63.312295036390424,25,28.397885208949447,71.57264841347933,20.79076154112652,1.093568562886481,1.0096268716935528,1.0489193979522546,1.0256646469697865,25,0.9837223466453999,1.083278339201046,0.11035255205381918,1.0,1.0,1.0,1.0,25,1.0,1.0,0.0,25,25,msd_keep_visual,49.197486342007295,33.68441871415637,41.9253372053802,50.27359330840409,25,15.587547980248928,55.96020897850394,20.214561083509402,25000
4.161738513971297,3.567041622336192,3.8689487707289674,4.054551571662021,26,3.6145698051948054,4.381926546391752,0.7912128638865402,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,14.15658970423616,13.289063382297396,13.725435385767083,13.247621865011752,26,12.69444899726659,15.028031854424626,1.1746589980724833,35.467966734999436,28.84437715737149,32.17871494347659,35.84455217048526,26,23.5067138094455,38.477343124337494,8.69840339338454,1.8681561234921105,1.670146757714793,1.7730832603037325,1.8628840763306571,26,1.5963534267244468,1.962788303891128,0.26472712719185826,1.0,1.0,1.0,1.0,26,1.0,1.0,0.0,26,26,msd_remove_all,21.156984899067677,15.303547445688253,18.440278594525388,22.472629295662045,26,10.254647116642445,23.448803681880236,8.076995315561147,25000
